k,acc_mean,acc_std,n_subjects,sem
0,0.4680555555555556,0.15243609202802919,9,0.05081203067600973
1,0.47847222222222224,0.15062082174933333,9,0.05020694058311111
2,0.4861111111111111,0.14499386361536515,9,0.048331287871788385
5,0.5027777777777778,0.13365033929790243,9,0.04455011309930081
10,0.5034722222222222,0.14810360839440898,9,0.04936786946480299
20,0.5208333333333334,0.16280020347038882,9,0.05426673449012961
30,0.53125,0.16041328459638246,9,0.05347109486546082
