k,acc_mean,acc_std,n_subjects,sem
0,0.4680555555555556,0.1436291762761932,9,0.0478763920920644
1,0.4680555555555556,0.1436291762761932,9,0.0478763920920644
2,0.4680555555555556,0.1436291762761932,9,0.0478763920920644
5,0.4680555555555556,0.1436291762761932,9,0.0478763920920644
10,0.4680555555555556,0.1436291762761932,9,0.0478763920920644
20,0.4680555555555556,0.1436291762761932,9,0.0478763920920644
30,0.4680555555555556,0.1436291762761932,9,0.0478763920920644
